Location_Name,Location_Type,Blk_No,Address,Postal_Code,Full Address,Long,Lat,floor_area_sqm,remaining_lease,Price,Link,Lease_Used,Num_Bed,Num_Toilet
Pasir Ris,HDB Executive,131,Pasir Ris Street 11,,131 Pasir Ris Street 11,,,164,70,868000,https://www.99.co/singapore/sale/property/131-pasir-ris-street-11-hdb-6NV7LKNTzBFhNqRsspMKzc,29.0,4,2
Jurong East,HDB 5 Room,240,Jurong East Street 21,,240 Jurong East Street 21,,,120,58,599009,https://www.99.co/singapore/sale/property/240-jurong-east-street-21-hdb-mF7rpEJG3cdg5eAJb6x79M,41.0,3,2
Bukit Batok West,HDB 3 Room,448A,Bukit Batok West Avenue 9,,448A Bukit Batok West Avenue 9,,,67,95,470000,https://www.99.co/singapore/sale/property/448a-bukit-batok-west-avenue-9-hdb-4gA2c9C3xpAVuCGjNAAjCF,4.0,2,2
Pasir Ris,HDB Executive,245,Pasir Ris Street 21,,245 Pasir Ris Street 21,,,147,69,790000,https://www.99.co/singapore/sale/property/245-pasir-ris-street-21-hdb-7FjwjzW9XLancX9q4b8fDR,30.0,4,2
Pasir Ris,HDB Executive,245,Pasir Ris Street 21,,245 Pasir Ris Street 21,,,147,69,790000,https://www.99.co/singapore/sale/property/245-pasir-ris-street-21-hdb-VXhCH5bKbedA3f2qPMfMPB,30.0,4,2
Holland Close,HDB 3 Room,32,Holland Close,,32 Holland Close,,,58,50,390000,https://www.99.co/singapore/sale/property/32-holland-close-hdb-JFjkKMRYPvqztqNtZgnTzS,49.0,2,1
Yishun,HDB 5 Room,795,Yishun Road,,795 Yishun Road,,,120,63,660000,https://www.99.co/singapore/sale/property/795-yishun-ring-road-hdb-C48aKt7uLNHEU2RZYeUfqZ,36.0,3,2
Lompang,HDB 4 Room,178,Lompang Road,,178 Lompang Road,,,89,77,688000,https://www.99.co/singapore/sale/property/178-lompang-road-hdb-4XvkoS9G6uxWH5ewrTeKMy,22.0,3,2
Woodlands,HDB 5 Room,704,Woodlands Drive 40,,704 Woodlands Drive 40,,,118,72,630000,https://www.99.co/singapore/sale/property/704-woodlands-drive-40-hdb-V6VEKXQGJU3XK5HgcRVK49,27.0,3,2
Tampines,HDB Executive,740,Tampines,,740 Tamp,,,140,73,840000,https://www.99.co/singapore/sale/property/740-tampines-street-72-hdb-4hD5UCp5Znr4wRePkNgPHq,26.0,4,2
Tampines,HDB 4 Room,494J,Tampines,,494J Tamp,,,91,94,660000,https://www.99.co/singapore/sale/property/494j-tampines-street-45-hdb-Z75ZvgWWuV4M4N3shtHKBF,5.0,3,2
Toh Guan,HDB 4 Room,285B,Toh Guan Road,,285B Toh Guan Road,,,103,74,610000,https://www.99.co/singapore/sale/property/285b-toh-guan-road-hdb-AXf23tXAPosfBiPBqrkYfZ,25.0,3,2
Pasir Ris,HDB Executive,131,Pasir Ris Street 11,,131 Pasir Ris Street 11,,,164,70,868000,https://www.99.co/singapore/sale/property/131-pasir-ris-street-11-hdb-6NV7LKNTzBFhNqRsspMKzc,29.0,4,2
Bukit Batok West,HDB 3 Room,448A,Bukit Batok West Avenue 9,,448A Bukit Batok West Avenue 9,,,67,95,470000,https://www.99.co/singapore/sale/property/448a-bukit-batok-west-avenue-9-hdb-4gA2c9C3xpAVuCGjNAAjCF,4.0,2,2
Pasir Ris,HDB Executive,245,Pasir Ris Street 21,,245 Pasir Ris Street 21,,,147,69,790000,https://www.99.co/singapore/sale/property/245-pasir-ris-street-21-hdb-7FjwjzW9XLancX9q4b8fDR,30.0,4,2
Pasir Ris,HDB Executive,245,Pasir Ris Street 21,,245 Pasir Ris Street 21,,,147,69,790000,https://www.99.co/singapore/sale/property/245-pasir-ris-street-21-hdb-VXhCH5bKbedA3f2qPMfMPB,30.0,4,2
Holland Close,HDB 3 Room,32,Holland Close,,32 Holland Close,,,58,50,390000,https://www.99.co/singapore/sale/property/32-holland-close-hdb-JFjkKMRYPvqztqNtZgnTzS,49.0,2,1
Yishun,HDB 5 Room,795,Yishun Road,,795 Yishun Road,,,120,63,660000,https://www.99.co/singapore/sale/property/795-yishun-ring-road-hdb-C48aKt7uLNHEU2RZYeUfqZ,36.0,3,2
Lompang,HDB 4 Room,178,Lompang Road,,178 Lompang Road,,,89,77,688000,https://www.99.co/singapore/sale/property/178-lompang-road-hdb-4XvkoS9G6uxWH5ewrTeKMy,22.0,3,2
Woodlands,HDB 5 Room,704,Woodlands Drive 40,,704 Woodlands Drive 40,,,118,72,630000,https://www.99.co/singapore/sale/property/704-woodlands-drive-40-hdb-V6VEKXQGJU3XK5HgcRVK49,27.0,3,2
Pasir Ris,HDB Executive,156,Pasir Ris Street 13,,156 Pasir Ris Street 13,,,152,71,880000,https://www.99.co/singapore/sale/property/156-pasir-ris-street-13-hdb-MNRWHdpzp5xoPNSbrX6AEJ,28.0,4,2
Beo Crescent,HDB 3 Room,24,Beo Crescent,,24 Beo Crescent,,,68,47,458888,https://www.99.co/singapore/sale/property/24-beo-crescent-hdb-bKbab4BzBjJp7q5p4D97bd,52.0,2,1
Beo Crescent,HDB 3 Room,24,Beo Crescent,,24 Beo Crescent,,,68,47,459000,https://www.99.co/singapore/sale/property/24-beo-crescent-hdb-2jMWxpXkVeYoZpW5GE9Lrs,52.0,2,1
Tampines,HDB 5 Room,520B,Tampines,,520B Tamp,,,108,90,998000,https://www.99.co/singapore/sale/property/520b-tampines-central-8-hdb-9zvKL8iy5KiyP3TBf3nAdw,9.0,3,2
Ang Mo Kio,HDB Executive,578,Ang Mo Kio Avenue 10,,578 Ang Mo Kio Avenue 10,,,148,56,1150000,https://www.99.co/singapore/sale/property/578-ang-mo-kio-avenue-10-hdb-DqRY37RnQy78DSuaQxwUCp,43.0,4,4
Buangkok Link,HDB 4 Room,992B,Buangkok Link,,992B Buangkok Link,,,92,95,680000,https://www.99.co/singapore/sale/property/992b-buangkok-link-hdb-VhVZ5gqHqVShfmLwvTogir,4.0,3,2
Telok Blangah Heights,HDB 4 Room,69,Telok Blangah Heights,,69 Telok Blangah Heights,,,90,54,580000,https://www.99.co/singapore/sale/property/69-telok-blangah-heights-hdb-kiny9fhvyB9LGXCscCV3Yn,45.0,3,2
Gangsa,HDB Executive,101,Gangsa Road,,101 Gangsa Road,,,143,63,850000,https://www.99.co/singapore/sale/property/101-gangsa-road-hdb-ZuWpmAJkxwmYhqLBFEM2aP,36.0,4,2
Lorong 3 Toa Payoh,HDB 3 Room,91,Lorong 3 Toa Payoh,,91 Lorong 3 Toa Payoh,,,77,46,420000,https://www.99.co/singapore/sale/property/91-lorong-3-toa-payoh-hdb-828y86eowqekwg8BfqgfDJ,53.0,2,1
Lorong 3 Toa Payoh,HDB 3 Room,91,Lorong 3 Toa Payoh,,91 Lorong 3 Toa Payoh,,,77,46,420000,https://www.99.co/singapore/sale/property/91-lorong-3-toa-payoh-hdb-3Kv7vGpybjC9XiakxAcY2k,53.0,2,1
Lorong 3 Toa Payoh,HDB 3 Room,91,Lorong 3 Toa Payoh,,91 Lorong 3 Toa Payoh,,,77,46,420000,https://www.99.co/singapore/sale/property/91-lorong-3-toa-payoh-hdb-2RtKfEXqZzHUx4TXs8dDDC,53.0,2,1
Bukit Batok West,HDB 4 Room,168,Bukit Batok West Avenue 8,,168 Bukit Batok West Avenue 8,,,102,60,518000,https://www.99.co/singapore/sale/property/168-bukit-batok-west-avenue-8-hdb-n2B3mncrdiz27qbwoStK7N,39.0,3,2
Jalan Tenteram,HDB 3 Room,117A,Jalan Tenteram,,117A Jalan Tenteram,,,66,93,538000,https://www.99.co/singapore/sale/property/117a-jalan-tenteram-hdb-mvZCjoJtVMUcgdRKVtyUsU,6.0,2,2
Clementi,HDB 2 Room,365,Clementi Avenue 2,,365 Clementi Avenue 2,,,66,54,389000,https://www.99.co/singapore/sale/property/365-clementi-avenue-2-hdb-DVYcDMJkdD2mvXmzMcNZES,45.0,2,2
Jurong East,HDB 3 Room,304,Jurong East Street 32,,304 Jurong East Street 32,,,66,59,370000,https://www.99.co/singapore/sale/property/304-jurong-east-street-32-hdb-C5zF2tgSHYi8JDXFkDtNek,40.0,2,2
Bedok North,HDB 4 Room,186A,Bedok North Street 4,,186A Bedok North Street 4,,,92,94,760000,https://www.99.co/singapore/sale/property/186a-bedok-north-street-4-hdb-4AGjSinxjG7CP4Ku8yn8D4,5.0,3,2
Depot,HDB 5 Room,114,Depot Road,,114 Depot Road,,,116,52,700000,https://www.99.co/singapore/sale/property/114-depot-road-hdb-9rtzdyvrxd9RutNZ8UFHUt,47.0,3,2
Beo Crescent,HDB 3 Room,38,Beo Crescent,,38 Beo Crescent,,,58,47,386000,https://www.99.co/singapore/sale/property/38-beo-crescent-hdb-iTFRN9KaFjWoBgNdmVqvon,52.0,2,1
Choa Chu Kang,HDB 4 Room,523,Choa Chu Kang Street 51,,523 Choa Chu Kang Street 51,,,142,71,820000,https://www.99.co/singapore/sale/property/523-choa-chu-kang-street-51-hdb-LmjqjuUms5zJK2zXnACW5G,28.0,4,2
Tampines,HDB 2 Room,499A,Tampines,,499A Tamp,,,45,90,375000,https://www.99.co/singapore/sale/property/499a-tampines-avenue-9-hdb-YfEosTbkX54Dv3DZCBFsF3,9.0,1Bed,1
Woodlands,HDB 5 Room,109,Woodlands Street 13,,109 Woodlands Street 13,,,133,71,620000,https://www.99.co/singapore/sale/property/109-woodlands-street-13-hdb-U5U9wsyBnwh3uELgp4z7Kj,28.0,4,2
Teban Gardens,HDB 4 Room,32,Teban Gardens Road,,32 Teban Gardens Road,,,98,57,458888,https://www.99.co/singapore/sale/property/32-teban-gardens-road-hdb-AB33dqvZrX86ZM5fHAJEsE,42.0,3,2
Corporation,HDB 4 Room,140A,Corporation Drive,,140A Corporation Drive,,,92,95,598000,https://www.99.co/singapore/sale/property/140a-corporation-drive-hdb-NHstfNf4rYa4ncbE3jZ97y,4.0,3,2
Hougang,HDB 5 Room,955,Hougang Avenue 9,,955 Hougang Avenue 9,,,115,75,670000,https://www.99.co/singapore/sale/property/955-hougang-avenue-9-hdb-9f27MPGwxikgKEDNWW8kSv,24.0,3,2
Clementi,HDB 3 Room,312B,Clementi Avenue 4,,312B Clementi Avenue 4,,,68,93,649999,https://www.99.co/singapore/sale/property/312b-clementi-avenue-4-hdb-FQueoAieAd4RjPb5iKRPzx,6.0,2,2
Jurong East,HDB 3 Room,241,Jurong East Street 24,,241 Jurong East Street 24,,,67,59,360000,https://www.99.co/singapore/sale/property/241-jurong-east-street-24-hdb-WDvGcQJAWDJZssXjZVcbfJ,40.0,2,2
Senja,HDB 5 Room,623,Senja Road,,623 Senja Road,,,109,77,650000,https://www.99.co/singapore/sale/property/623-senja-road-hdb-9XhqnDqSXJoVtDaT3VKUi6,22.0,3,2
Punggol Central,HDB 4 Room,297,Punggol Central,,297 Punggol Central,,,93,79,599000,https://www.99.co/singapore/sale/property/297-punggol-central-hdb-4RHVxpdci7cKYzNn6jzEfn,20.0,3,2
Jurong West,HDB Executive,701,Jurong West Street 71,,701 Jurong West Street 71,,,146,69,810000,https://www.99.co/singapore/sale/property/701-jurong-west-street-71-hdb-LNKwx3GFRU6mWvrDeEBT65,30.0,3,2
Boon Lay,HDB 3 Room,185,Boon Lay Avenue,,185 Boon Lay Avenue,,,52,51,330000,https://www.99.co/singapore/sale/property/185-boon-lay-avenue-hdb-756j76SwQkaGnCsGa6bCcq,48.0,2,1
Woodlands,HDB Executive,656,Woodlands Road,,656 Woodlands Road,,,143,74,780000,https://www.99.co/singapore/sale/property/656-woodlands-ring-road-hdb-84FDfeVoydKGxuLes4miXT,25.0,4,3
Bukit Panjang,HDB 5 Room,615,Bukit Panjang Road,,615 Bukit Panjang Road,,,109,78,540000,https://www.99.co/singapore/sale/property/615-bukit-panjang-ring-road-hdb-BKCfS9xHjzHZzKNa3akzRY,21.0,3,2
Punggol Walk,HDB 4 Room,271D,Punggol Walk,,271D Punggol Walk,,,93,90,680000,https://www.99.co/singapore/sale/property/271d-punggol-walk-hdb-MzSAB22UyypuUHFjWYbnqa,9.0,3,2
Eunos,HDB 5 Room,415,Eunos Road 5,,415 Eunos Road 5,,,146,60,1000000,https://www.99.co/singapore/sale/property/415-eunos-road-5-hdb-famFqmxPMy6yu2nNzHKG6H,39.0,3,3
Yishun,HDB 4 Room,265,Yishun Street 22,,265 Yishun Street 22,,,89,62,470000,https://www.99.co/singapore/sale/property/265-yishun-street-22-hdb-ivcizajrrcMV2wNtrekLg7,37.0,3,2
Pasir Ris,HDB Executive,137,Pasir Ris Street 11,,137 Pasir Ris Street 11,,,145,70,950000,https://www.99.co/singapore/sale/property/137-pasir-ris-street-11-hdb-fNR858EWCH9gry9RCKqfBU,29.0,3,2
Pasir Ris,HDB 4 Room,461,Pasir Ris Drive 4,,461 Pasir Ris Drive 4,,,103,68,535000,https://www.99.co/singapore/sale/property/461-pasir-ris-drive-4-hdb-WxZkQUvFcH593SeuH3q6vc,31.0,3,2
Jurong West,HDB 5 Room,676B,Jurong West Street 64,,676B Jurong West Street 64,,,109,84,548888,https://www.99.co/singapore/sale/property/676b-jurong-west-street-64-hdb-RFG9hShprake9sy5nbCgVE,15.0,3,2
Upper Boon Keng,HDB 5 Room,2A,Upper Boon Keng Road,,2A Upper Boon Keng Road,,,109,82,1028888,https://www.99.co/singapore/sale/property/2a-upper-boon-keng-road-hdb-heMdpct765NNrGGPdLmbRC,17.0,3,2
Punggol Walk,HDB 4 Room,310C,Punggol Walk,,310C Punggol Walk,,,91,92,650000,https://www.99.co/singapore/sale/property/310c-punggol-walk-hdb-7nrzfPfBt75Y2QKXiyRVyM,7.0,3,2
Mar,HDB 5 Room,79,Mar,,79 Mar,,,116,53,879999,https://www.99.co/singapore/sale/property/79-marine-drive-hdb-48LqspPdYis9jpcNhxCsmc,46.0,3,2
Jurong West,HDB 5 Room,846,Jurong West Street 81,,846 Jurong West Street 81,,,125,72,560000,https://www.99.co/singapore/sale/property/846-jurong-west-street-81-hdb-RjdPqff78LGkNUL7qEe6Sp,27.0,4,2
Jalan Memb,HDB 4 Room,118D,Jalan Memb,,118D Jalan Memb,,,89,79,850000,https://www.99.co/singapore/sale/property/118d-jalan-membina-hdb-9Rb422d3uGZ7ct8BDsR77b,20.0,3,2
Ang Mo Kio,HDB 3 Room,418,Ang Mo Kio Avenue 10,,418 Ang Mo Kio Avenue 10,,,72,55,375000,https://www.99.co/singapore/sale/property/418-ang-mo-kio-avenue-10-hdb-bYKDxZDJS7ge2o3K2FFMHN,44.0,2,2
Clementi,HDB 3 Room,303,Clementi Avenue 4,,303 Clementi Avenue 4,,,66,55,378000,https://www.99.co/singapore/sale/property/303-clementi-avenue-4-hdb-QBzmxU7dAmTEdinTcfq5vj,44.0,2,2
Sumang Walk,HDB 3 Room,322B,Sumang Walk,,322B Sumang Walk,,,92,94,650000,https://www.99.co/singapore/sale/property/322b-sumang-walk-hdb-3FJdLChkSLjRDmiHZTMVfo,5.0,3,2
Rivervale Crescent,HDB 5 Room,157D,Rivervale Crescent,,157D Rivervale Crescent,,,109,79,570000,https://www.99.co/singapore/sale/property/157d-rivervale-crescent-hdb-FTW7oKERWWzi36BCKZ9PKM,20.0,3,2
Lorong 2 Toa Payoh,HDB 5 Room,145,Lorong 2 Toa Payoh,,145 Lorong 2 Toa Payoh,,,109,82,870000,https://www.99.co/singapore/sale/property/145-lorong-2-toa-payoh-hdb-QS8CQoLWJdN7ApF4ghBRVX,17.0,3,2
Compassvale Crescent,HDB 5 Room,289B,Compassvale Crescent,,289B Compassvale Crescent,,,112,93,708000,https://www.99.co/singapore/sale/property/289b-compassvale-crescent-hdb-QgRjDbzrSCHiHqHEDXUUku,6.0,3,2
Buangkok Link,HDB 2 Room,991A,Buangkok Link,,991A Buangkok Link,,,47,95,360000,https://www.99.co/singapore/sale/property/991a-buangkok-link-hdb-n4SdtCTfYxoMXVShbdiA2G,4.0,1Bed,1
Spottiswoode Park,HDB 5 Room,104,Spottiswoode Park Road,,104 Spottiswoode Park Road,,,117,55,888000,https://www.99.co/singapore/sale/property/104-spottiswoode-park-road-hdb-XGnk3ow9sT4MFGv2eJG9jV,44.0,3,2
Jurong East,HDB 5 Room,240,Jurong East Street 21,,240 Jurong East Street 21,,,120,58,599009,https://www.99.co/singapore/sale/property/240-jurong-east-street-21-hdb-mF7rpEJG3cdg5eAJb6x79M,41.0,3,2
Teban Gardens,HDB 3 Room,33,Teban Gardens Road,,33 Teban Gardens Road,,,77,53,369000,https://www.99.co/singapore/sale/property/33-teban-gardens-road-hdb-jd8bsA4UXDZYhe2XkX7M6i,46.0,3,2
Boon Lay,HDB 5 Room,268C,Boon Lay Drive,,268C Boon Lay Drive,,,109,78,580000,https://www.99.co/singapore/sale/property/268c-boon-lay-drive-hdb-8fC2uQpA5tCQbCrrvMZFJd,21.0,3,2
Bukit Batok West,HDB 5 Room,387,Bukit Batok West Avenue 5,,387 Bukit Batok West Avenue 5,,,117,80,608000,https://www.99.co/singapore/sale/property/387-bukit-batok-west-avenue-5-hdb-kDHz5u3jXkzRS3PyTWb5Xf,19.0,4,2
Tampines,HDB 4 Room,275,Tampines,,275 Tamp,,,103,61,599999,https://www.99.co/singapore/sale/property/275-tampines-street-22-hdb-8L6RKJoj93GqaEBF48yoFC,38.0,3,2
Jalan Memb,HDB 5 Room,25A,Jalan Memb,,25A Jalan Memb,,,109,84,1199000,https://www.99.co/singapore/sale/property/25a-jalan-membina-hdb-hUMBPEwNd2q9r6iANQSE8x,15.0,3,2
Bishan,HDB 4 Room,191,Bishan Street 13,,191 Bishan Street 13,,,120,63,1000000,https://www.99.co/singapore/sale/property/191-bishan-street-13-hdb-bNxEZUKm68jf49uYrP4HAX,36.0,3,2
Pasir Ris,HDB Executive,269,Pasir Ris Street 21,,269 Pasir Ris Street 21,,,146,70,900000,https://www.99.co/singapore/sale/property/269-pasir-ris-street-21-hdb-b5bZJBrL6paomFZhnURQi8,29.0,4,2
Hougang,HDB Executive,578,Hougang Avenue 4,,578 Hougang Avenue 4,,,140,73,1158888,https://www.99.co/singapore/sale/property/578-hougang-avenue-4-hdb-fvKZaRwwbWB5nWyXLkhbHi,26.0,4,3
Hougang,HDB 3 Room,686,Hougang Street 61,,686 Hougang Street 61,,,120,63,658000,https://www.99.co/singapore/sale/property/686-hougang-street-61-hdb-C7TxsP2tTKCypyyXQaRxGN,36.0,3,2
Senja,HDB 5 Room,655,Senja Road,,655 Senja Road,,,109,77,520000,https://www.99.co/singapore/sale/property/655-senja-road-hdb-WcLvNKgbwMSj27PiLRXsK7,22.0,3,2
Jurong East,HDB 4 Room,219,Jurong East Street 21,,219 Jurong East Street 21,,,90,61,508000,https://www.99.co/singapore/sale/property/219-jurong-east-street-21-hdb-DvAHUhxxhSSosibXhQwgRV,38.0,3,2
Lorong 4 Toa Payoh,HDB 5 Room,62,Lorong 4 Toa Payoh,,62 Lorong 4 Toa Payoh,,,120,75,1015000,https://www.99.co/singapore/sale/property/62-lorong-4-toa-payoh-hdb-Va8rJVHYi4dojBbcMbzg42,24.0,3,2
Canberra,HDB 4 Room,128A,Canberra Street,,128A Canberra Street,,,92,94,658000,https://www.99.co/singapore/sale/property/128a-canberra-street-hdb-nk7wSKJDWqEH4FRtVe6PNE,5.0,3,2
Bedok Reservoir,HDB Executive,636,Bedok Reservoir Road,,636 Bedok Reservoir Road,,,145,69,1199988,https://www.99.co/singapore/sale/property/636-bedok-reservoir-road-hdb-EQy6RRpY4UeDkidRfFHguK,30.0,4,2
Tampines,HDB 5 Room,522C,Tampines,,522C Tamp,,,112,91,850000,https://www.99.co/singapore/sale/property/522c-tampines-central-7-hdb-3KPbtMNBVmhFJzwaBcg6n8,8.0,3,3
Clarence Lane,HDB 4 Room,130,Clarence Lane,,130 Clarence Lane,,,103,72,950000,https://www.99.co/singapore/sale/property/130-clarence-lane-hdb-musXzYSyBMTKsbPZ5Uvday,27.0,3,2
Ang Mo Kio,HDB 4 Room,426,Ang Mo Kio Avenue 3,,426 Ang Mo Kio Avenue 3,,,91,54,500000,https://www.99.co/singapore/sale/property/426-ang-mo-kio-avenue-3-hdb-7zbvCnL6rJAAYAAXHwnz5t,45.0,3,2
Tessensohn,HDB 4 Room,683,Tessensohn Road,,683 Tessensohn Road,,,9,62,680000,https://www.99.co/singapore/sale/property/683-tessensohn-road-hdb-TVnAcMNAvFn7RLMTSC6pYW,37.0,3,2
Senja,HDB 5 Room,604,Senja Road,,604 Senja Road,,,119,75,809000,https://www.99.co/singapore/sale/property/604-senja-road-hdb-MtKbyvruGcg9gZYJwy3F8F,24.0,3,2
Edgefield,HDB 4 Room,114,Edgefield Plains,,114 Edgefield Plains,,,130,79,750000,https://www.99.co/singapore/sale/property/114-edgefield-plains-hdb-naoir3hTgrmMnbFw6FNr5X,20.0,4,2
Tampines,HDB 4 Room,605A,Tampines,,605A Tamp,,,91,93,718000,https://www.99.co/singapore/sale/property/605a-tampines-street-61-hdb-GXurzM4w45hPycYpuTBEJk,6.0,3,2
Sumang Lane,HDB 4 Room,231A,Sumang Lane,,231A Sumang Lane,,,92,94,618888,https://www.99.co/singapore/sale/property/231a-sumang-lane-hdb-42iiccAW4QDpeJkv9ZnXTJ,5.0,3,2
Toa Payoh North,HDB 4 Room,202,Toa Payoh North,,202 Toa Payoh North,,,86,49,460000,https://www.99.co/singapore/sale/property/202-toa-payoh-north-hdb-N9MwuJ39bgTP6gm7xJHpf2,50.0,3,2
Jurong West,HDB 5 Room,650A,Jurong West Street 61,,650A Jurong West Street 61,,,109,76,620000,https://www.99.co/singapore/sale/property/650a-jurong-west-street-61-hdb-UyFJzxGhGLBPs8y6RScb3Y,23.0,3,2
Pasir Ris,HDB Executive,448,Pasir Ris Drive 6,,448 Pasir Ris Drive 6,,,145,65,950000,https://www.99.co/singapore/sale/property/448-pasir-ris-drive-6-hdb-hUZvRU4RLnBsg357ciUykh,34.0,4,3
Lorong 2 Toa Payoh,HDB 4 Room,122,Lorong 2 Toa Payoh,,122 Lorong 2 Toa Payoh,,,100,75,838000,https://www.99.co/singapore/sale/property/122-lorong-2-toa-payoh-hdb-TaadnSHzvZ5goqpijJD6og,24.0,3,2
Ang Mo Kio,HDB 3 Room,182,Ang Mo Kio Avenue 5,,182 Ang Mo Kio Avenue 5,,,68,57,390000,https://www.99.co/singapore/sale/property/182-ang-mo-kio-avenue-5-hdb-ac5VsmN97gF9YyqQ2BP7Wc,42.0,2,2
Yishun,HDB 4 Room,468A,Yishun Street 43,,468A Yishun Street 43,,,92,94,600000,https://www.99.co/singapore/sale/property/468a-yishun-street-43-hdb-cW2P3RfwmLyaerKe5pRaF5,5.0,3,2
Tampines,HDB 3 Room,235,Tampines,,235 Tamp,,,74,69,480000,https://www.99.co/singapore/sale/property/235-tampines-street-21-hdb-cFXUNtguW4zX9CqjZANBbb,30.0,2,2
Keat Hong Close,HDB 3 Room,805C,Keat Hong Close,,805C Keat Hong Close,,,10,93,610000,https://www.99.co/singapore/sale/property/805c-keat-hong-close-hdb-bBdJWBe6K4V86pv4B4X4S6,6.0,3,2
Tampines,HDB 5 Room,288,Tampines,,288 Tamp,,,138,60,710000,https://www.99.co/singapore/sale/property/288-tampines-street-22-hdb-a3CqByh49UGXYLRqUspQ77,39.0,4,2
Ang Mo Kio,HDB 3 Room,155,Ang Mo Kio Avenue 4,,155 Ang Mo Kio Avenue 4,,,68,57,348000,https://www.99.co/singapore/sale/property/155-ang-mo-kio-avenue-4-hdb-eJJMMnqSfgoAKfdpisNgKs,42.0,2,2
Hougang,HDB 4 Room,605,Hougang Avenue 4,,605 Hougang Avenue 4,,,103,61,550000,https://www.99.co/singapore/sale/property/605-hougang-avenue-4-hdb-JrQ7iS47NLzJkttwxVt8cT,38.0,3,2
Bedok South,HDB 5 Room,31,Bedok South Avenue 2,,31 Bedok South Avenue 2,,,117,54,818000,https://www.99.co/singapore/sale/property/31-bedok-south-avenue-2-hdb-h97NzhC3v76a9VdFr3ynVs,45.0,3,2
Tampines,HDB 5 Room,233,Tampines,,233 Tamp,,,120,61,668000,https://www.99.co/singapore/sale/property/233-tampines-street-21-hdb-StB87cJpvW3xfyoU8wAcLj,38.0,3,2
West Coast,HDB 2 Room,702,West Coast Road,,702 West Coast Road,,,66,56,340000,https://www.99.co/singapore/sale/property/702-west-coast-road-hdb-F6BD4tsnuPKTSPnKvmYYrT,43.0,2,2
Punggol Place,HDB 3 Room,208C,Punggol Place,,208C Punggol Place,,,67,90,500000,https://www.99.co/singapore/sale/property/208c-punggol-place-hdb-oQ7ypNMzCMKCEbo6ASwvr3,9.0,2,2
Bukit Batok West,HDB 4 Room,450B,Bukit Batok West Avenue 6,,450B Bukit Batok West Avenue 6,,,92,95,560000,https://www.99.co/singapore/sale/property/450b-bukit-batok-west-avenue-6-hdb-mBLxxMN3kjCL9eX8woUYer,4.0,3,2
Pend,HDB 3 Room,128,Pend,,128 Pend,,,73,64,390000,https://www.99.co/singapore/sale/property/128-pending-road-hdb-KDtwNZHukGWk8ccBg7wPUR,35.0,2,2
Segar,HDB 5 Room,549B,Segar Road,,549B Segar Road,,,112,91,699999,https://www.99.co/singapore/sale/property/549b-segar-road-hdb-bixq6v3UasZT3QViFWHHWJ,8.0,4,2
Hougang,HDB 5 Room,627,Hougang Avenue 8,,627 Hougang Avenue 8,,,121,62,630000,https://www.99.co/singapore/sale/property/627-hougang-avenue-8-hdb-iP6uzHCf625EMoBV3CteWp,37.0,3,2
Serangoon Central,HDB 4 Room,410,Serangoon Central,,410 Serangoon Central,,,102,65,760000,https://www.99.co/singapore/sale/property/410-serangoon-central-hdb-8tjZbmX7LdEoZfu2RezRcM,34.0,3,2
Choa Chu Kang,HDB 5 Room,296C,Choa Chu Kang Avenue 2,,296C Choa Chu Kang Avenue 2,,,120,75,560000,https://www.99.co/singapore/sale/property/296c-choa-chu-kang-avenue-2-hdb-jfis8T2LBprSMC6QnETrt9,24.0,3,2
Canberra Walk,HDB 5 Room,108C,Canberra Walk,,108C Canberra Walk,,,112,94,688000,https://www.99.co/singapore/sale/property/108c-canberra-walk-hdb-Je8zbKhmmFy7f9g44kmGXv,5.0,3,2
Bangkit,HDB 4 Room,272,Bangkit Road,,272 Bangkit Road,,,103,64,560000,https://www.99.co/singapore/sale/property/272-bangkit-road-hdb-3tTAcw6NmQevxQmxd8RfEJ,35.0,3,2
Bangkit,HDB 4 Room,253,Bangkit Road,,253 Bangkit Road,,,103,64,570000,https://www.99.co/singapore/sale/property/253-bangkit-road-hdb-et6PpSqAwfhJ5va6XpsmDr,35.0,3,2
Bukit Batok West,HDB 5 Room,461C,Bukit Batok West Avenue 8,,461C Bukit Batok West Avenue 8,,,113,95,828888,https://www.99.co/singapore/sale/property/461c-bukit-batok-west-avenue-8-hdb-DDK6zWfKhpJ7jhEmBDhSex,4.0,3,2
Buangkok Link,HDB 4 Room,992A,Buangkok Link,,992A Buangkok Link,,,92,95,638000,https://www.99.co/singapore/sale/property/992a-buangkok-link-hdb-EGvTmbiuRtknvcg9RhfEbz,4.0,3,2
Clementi,HDB 3 Room,304,Clementi Avenue 4,,304 Clementi Avenue 4,,,66,55,380000,https://www.99.co/singapore/sale/property/304-clementi-avenue-4-hdb-TxLnGNtAPo9n7vkkV6tb3i,44.0,2,2
Tampines,HDB 4 Room,253,Tampines,,253 Tamp,,,104,60,598000,https://www.99.co/singapore/sale/property/253-tampines-street-21-hdb-CNBzXdkFqEDP3ep6a3VQXZ,39.0,3,2
Tampines,HDB 4 Room,253,Tampines,,253 Tamp,,,104,60,580000,https://www.99.co/singapore/sale/property/253-tampines-street-21-hdb-7acRkkY673LovsgLaVTo6C,39.0,3,2
