UID,Price,Type,Title,Links,Sub Heading
179,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679761,Blk 716 AMK - $1000 for 1 lady 
180,$800,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679740,Blk 289G Bt Batok - $800
181,"$1,200",Room for Rent , Chinatown,https://rentinsingapore.com.sg/rooms-for-rent/ID679739,Renovated room @ Pinnacle Duxton 
182,"$1,000",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679738,Blk 284 CCK - $1000 for couple (Ac WiFi Cooking)
183,"$1,000",Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID679737, Blk 284 CCK - $1000 for couple (Aircon WiFi Cooking)
184,"$1,300",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679736,Master room @ 136 Bt Batok - $1300 for couple 
185,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679733,"Renovated room @ Blk 230 Jurong East , corner unit, very high floor "
186,"$2,500",Whole Unit , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679732,2 bedder 1 bath @ Lakeside Tower - $2500 
187,"$2,500",Whole Unit , Tuas,https://rentinsingapore.com.sg/rooms-for-rent/ID679731,2 bedders @ Lakeside Tower - with ceiling fan 
188,$800,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID679730,Near Petir LRT! Common room at 148 Gangsa road for rent! Aircon wifi!
189,$900,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID679725,Common room at 659 woodlands ring road for rent! Aircon wifi! 
190,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679813,2Bedroom with Attic + 2Bathroom + Good size Balcony Partial Furnished come with Private Lift
191,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679812,"3 Storey Bungalow House with Private Lift, 5 Bedrooms En-Suite"
192,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679811,"3bedrooms Loft with high ceiling, Good size Balcony, Lloyd Sixtyfive at Prime Location"
193,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679810,"SkyPark @ Somerset, Bungalow in the Sky Duplex with Sky Garden 4bedrooms"
194,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679809,"Prime Location, Lloyd Sixtyfive, 3bedrooms Loft with high ceiling, Good size Balcony"
195,"$9,999",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679808,Penthouse 2Bedroom + 2Bathroom + 2 Good size Balcony at The Peak @ Cairnhill II
196,$600,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID602304,Small room to rent @ AMK Blk 130
197,"$1,400",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID679804,Common room at Regentville for rent! Aircon wifi! 
198,$750,Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID679801,Common room at 403a fernvale lane for rent! Aircon wifi! 
199,$750,Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID293678,One single room for a person at SGD750 at Brickland Road BLK805C Choa Chu Kang
200,"$2,250",Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID679746,Bedok Residences Common Room With Balcony FOR RENT
201,"$2,650",Whole Unit , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID679717,1B1B in the Walkup building for rent
202,"$2,650",Whole Unit , Geylang,https://rentinsingapore.com.sg/rooms-for-rent/ID679718,1B1B in the Walkup building for rent
203,$900,Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID679726,Common Room @ Choa Chu Kang Ave 1 BLK 808A!
204,"$1,400",Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID679643,Super Spacious Common Rm Not To Be Missed ! Bishan MRT / Bright Hill MRT $1400 For 2 Ladies / Couple
205,$750,Room for Rent , Simei,https://rentinsingapore.com.sg/rooms-for-rent/ID679696,$750 fully furnished single room in Simei for shift hours and retailers hours workers only 
206,"$1,400",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID679729,Common Room @ Hougang Ave 5 BLK 327! No owner!
207,$900,Room for Rent , Punggol,https://rentinsingapore.com.sg/rooms-for-rent/ID679735,Common Room @ Punggol Central 622C!
208,$500,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID679701,Share Common Room for Rent at Blk 850 Tampines Street 82. (FEMALE ONLY) NO AGENT FEE
209,$800,Room for Rent , Tuas,https://rentinsingapore.com.sg/rooms-for-rent/ID679741,NO OWNER STAY
210,"$1,950",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID679688,"Privacy common room, Above Tanjong Pagar Mrt, no owner for rent"
211,"$1,900",Room for Rent , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679687,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
212,"$9,999",Whole Unit , Newton,https://rentinsingapore.com.sg/rooms-for-rent/ID679686,"PentHouse 3 storey with prive lift, Sky Terrace, Roof top pool, Jacuzzi 4 bedrooms + 1 Family area"
213,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679685,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
214,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679684,"Nice layout Penthouse 5Bedrooms + 1 Family beside CBD, Mrt, Clarke Quay, Aspen Heights"
215,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679683,"4bdrm + Utility Cluster House at Goodwood Mews l, Pool, Jacuzzi"
216,"$9,999",Whole Unit , Newton,https://rentinsingapore.com.sg/rooms-for-rent/ID679682,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
217,"$9,999",Whole Unit , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID679681,"Beautiful Sea & Pool view with nice huge patio , 4+1bedroom, The Coast"
218,"$5,300",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679680,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
219,"$6,500",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679679,"Beside Orchard Road, 1Bedroom High Ceiling, 1bathroom, Approximately 904sqft, Near Somerset Mrt"
220,"$2,500",Whole Unit , Boon Lay,https://rentinsingapore.com.sg/rooms-for-rent/ID679712,"2 bedders @ Lakeside Tower - with ceiling fan , apartment "
221,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679711,Renovated room @ Blk 284 CCK - $1000 (aircon + wifi + cooking) 
222,"$1,000",Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID679710,Blk 284 CCK - nice room - $1000 for couple (aircon + wifi + cooking) - walk to MRT 
223,$600,Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679709,Blk 218 Jurong East - $600 for 1 guy ; $800 for 2 guys (WiFi) 
224,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679708,Renovated room @ Blk 428 AMK - $1000 /1 guy (Aircon + WiFi) - walk to MRT 
225,$950,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679707,Blk 211 AMK - walk to AMK mrt - $950 for 2 guys ; $750 for 1 guy (WiFi)
226,$750,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679706,Blk 211 AMK - walk to AMK mrt - $950 for 2 guys ; $750 for 1 guy (WiFi)
227,$800,Room for Rent , Boon Lay,https://rentinsingapore.com.sg/rooms-for-rent/ID679705,NO OWNER STAY 
228,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID679704,Renovated room @ Blk 406 Tampines - $1000 for 1 lady - aircon wifi 
229,$800,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679703,Blk 289G Bt Batok - $800 for 2 pax
230,"$1,400",Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID679600,Lovely & Comfy Common Room That's Ticking All Boxes. Not To Be Missed !! $1400 For 2 Ladies / Couple
231,"$1,000",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID679610,Spacious HDB Common room for rent near Admiralty MRT
232,"$1,300",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID537130,Master bedroom 470 Ang Mo Kio Ave 10
233,$500,Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID427488,$500 per pax Room sharing blk 620 bedok reservoir rd  
234,"$1,380",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID335536,Common room(1 year lease)
235,"$1,300",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID593411,"Blk 247, st24 jurong east"
236,$950,Room for Rent , Punggol,https://rentinsingapore.com.sg/rooms-for-rent/ID679627,Near Punggol MRT! Common room at 274d punggol place for rent! Aircon wifi! 
237,"$1,350",Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID679626,Common room at 223 pending road for rent! Wifi available!
238,$950,Room for Rent , Punggol,https://rentinsingapore.com.sg/rooms-for-rent/ID465844,Common rent clean beside punggol mrt $950
239,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679599,Renovated room @ Blk 428 AMK - 1 guy 
240,$780,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID679511,Safety+Full Privacy-All Ladies. Freedom-No Owner. Spacious yet Few People. Peaceful.  No Agent Fee.
241,$750,Room for Rent , Sembawang,https://rentinsingapore.com.sg/rooms-for-rent/ID679554,Common Room at Blk 340A Sembawang Close. Near to Sembawang MRT! NO AGENT FEE
242,$900,Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID84153,"10 mins walk to MRT, malls, interchange. 20 mins direct bus ride to airport"
243,"$1,200",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID679542,Common room at 308 yishun ring road for rent! Aircon wifi! 
244,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID679541,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
245,$850,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID679540,"Near Bt Panjang Mrt, Renovated Common room, Near Hillion Mall and Bukit Panjang Plaza"
246,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679537,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
247,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID679535,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
248,"$1,450",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID679534,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
249,"$2,600",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679533,"Privacy, no owner, Huge Master room at UE Square, Near Fort Canning Mrt"
250,"$1,950",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679532,"Privacy common room, Above Tanjong Pagar Mrt, no owner for rent"
251,"$3,300",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679531,"No owner, Huge Master rm w good size balcony & attached bathrm, Video Tour available on request"
252,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679530,"No owner, Expat Common room at One Devonshire near Somerset Mrt"
253,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679529,"PentHouse 3 storey with prive lift, Sky Terrace, Roof top pool, Jacuzzi 4 bedrooms + 1 Family area"
254,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679528,"7bedrooms with Private Pool at Goodwood Crescent, near CBD/Town area"
255,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679527,"Nice layout Penthouse 5Bedrooms + 1 Family beside CBD, Mrt, Clarke Quay, Aspen Heights"
256,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679526,"4bdrm + Utility Cluster House at Goodwood Mews l, Pool, Jacuzzi "
257,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679524,"PentHouse 2 storey, Duplex, Sky Terrace, Roof top pool, Jacuzzi, Out door patio , 4bedroom + Family"
258,"$9,999",Whole Unit , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID679525,"Beautiful Sea & Pool view with nice huge patio , 4+1bedroom, The Coast"
259,"$5,300",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679523,2Bedroom + 2Bathroom + S + 2 Good size Balcony at The Peak @ Cairnhill II
260,"$1,300",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679980,Master room @ Blk 136 Bt Batok 
261,"$2,500",Whole Unit , Tuas,https://rentinsingapore.com.sg/rooms-for-rent/ID679979,2 bedder 1 bath @ Lakeside Tower 
262,$800,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679978,Blk 289G Bt Batok - $800 for 2 
263,$950,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679976,Blk 211 AMK - $950 for 2 guys 
264,$800,Room for Rent , Boon Lay,https://rentinsingapore.com.sg/rooms-for-rent/ID679975,NO OWNER STAY 
265,$850,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679973,"Female environment, Privacy, Nr Bt Batok/ Bt Gombak Mrt, Renovated Common rm, Near West Mall"
266,$900,Room for Rent , Rochor,https://rentinsingapore.com.sg/rooms-for-rent/ID679972,"2mins walk to Jalan Besar Mrt, Common room at Veerasamy Road, Near Mrt, Bugis, Foods etc..."
267,$800,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID679971,"Female environment, Nr Bt Panjang Mrt, Renovated Common rm, Nr Hillion Mall/ Bukit Panjang Plaza"
268,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID679970,"Female environment, Common rm with attached bathroom at D'Nest, 7mins walk Mrt"
269,"$1,450",Room for Rent , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID679969,"Female environment, Nice Pool view Common room at D'Nest, 7mins walk to Pasir Ris Mrt/ Shopping Mall"
270,"$6,000",Whole Unit , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID679678,4bedrooms at Hedges Park Condominium with Huge Patio and Nice Pool View
271,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679677,2Bedroom with Attic + 2Bathroom + Good size Balcony Partial Furnished come with Private Lift
272,"$9,999",Whole Unit , Bukit Timah,https://rentinsingapore.com.sg/rooms-for-rent/ID679676,"3 Storey Bungalow House with Private Lift, 5 Bedrooms En-Suite"
273,"$9,999",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID679675,"3bedrooms Loft with high ceiling, Good size Balcony, Lloyd Sixtyfive at Prime Location"
274,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679674,"SkyPark @ Somerset, Bungalow in the Sky Duplex with Sky Garden 4bedrooms"
275,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679673,"Prime Location, Lloyd Sixtyfive, 3bedrooms Loft with high ceiling, Good size Balcony"
276,"$9,999",Whole Unit , Orchard,https://rentinsingapore.com.sg/rooms-for-rent/ID679672,Penthouse 2Bedroom + 2Bathroom + 2 Good size Balcony at The Peak @ Cairnhill II
277,$350,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID669419,Sharing Room for Rent
278,$950,Room for Rent , Marsiling,https://rentinsingapore.com.sg/rooms-for-rent/ID679648,Common Room @ Marsiling Drive For Rent
279,"$1,450",Room for Rent , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID578451,Fs c2 Spacious common room for rent near Farrer Park MRT
280,"$1,310",Room for Rent , Balestier,https://rentinsingapore.com.sg/rooms-for-rent/ID540416,condominium room beside whampoa market for rent - easy access to town
281,"$1,300",Room for Rent , Balestier,https://rentinsingapore.com.sg/rooms-for-rent/ID539182,Balestier condo room for rent to 1 pax tenant- no landlord
282,"$1,400",Room for Rent , Kallang,https://rentinsingapore.com.sg/rooms-for-rent/ID629233,Spacious Common Bedroom (beside paya lebar mrt) for rent -cooking allowed
283,$800,Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID679575,NO OWNER STAY 
284,$800,Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID679574,NO OWNER STAY 
285,$800,Room for Rent , Boon Lay,https://rentinsingapore.com.sg/rooms-for-rent/ID679568,NO OWNER STAY 
286,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID679567,Nice renovated room @ Blk 406 Tampines - $1000 for 1 lady 
287,$800,Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID679564,Blk 289G Bt Batok - $800 for 2 pax
288,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679563,Nice renovated room @ Blk 230 Jurong East - $1000 for 1 guy (aircon + wifi) 
289,$900,Room for Rent , Queenstown,https://rentinsingapore.com.sg/rooms-for-rent/ID679561,Blk 86 Commonwealth - $900 for 1 lady (Aircon + WiFI) 
290,$900,Room for Rent , Queenstown,https://rentinsingapore.com.sg/rooms-for-rent/ID679560,Blk 86 Commonwealth - $900 for 1 lady (Aircon + WiFI) 
291,"$4,600",Whole Unit , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID679470,Whitewater condominium for rent
292,$750,Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID679480,Common room in Seng Kang (*Female only) 
293,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID679509,Common Room Blk 504 Ang Mo Kio Ave 8 @$1000 (WIFI) / $1100 (AC/WIFI)
294,"$1,100",Room for Rent , Queenstown,https://rentinsingapore.com.sg/rooms-for-rent/ID679556,Common room for rent at commonwealth 
295,"$1,600",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID679549,"Master room 3mins to MRT No Agent fee, No landlord"
296,$850,Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID679479,2 Common Room at Blk 464 Ang Mo Kio Avenue 10. Near to Ang Mo Kio MRT! NO AGENT FEE
297,"$1,200",Room for Rent , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID679478,"Huge room, walk 7 mins to eunos mrt, all in price with internet, air con (no restrictions)"
298,"$1,100",Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID679481,Bedok Reservoir Road near Kaki Bukit
299,"$1,100",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID679557,"Master Room at Blk 737 Woodlands Circle, Near to Admiralty MRT! NO AGENT FFE"
300,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID679702,"Renovated room @ Blk 230 Jurong East , corner unit, very high floor "
